timestamp,Power,currentCPUFrequency,userTime1Sec,idleTime1Sec,percentCPU,contextSwitches,interrupts,interruptsSoftware,numberOfProcesses
Sun Dec 15 14:43:50 2019,136.2,2013.077656,17.26773149,14.01938513,56.1,8058.405228,34715.20872,28511.435,415
Sun Dec 15 14:43:55 2019,135,1527.691313,19.0901049,12.18633979,61.6,7021.438482,30851.17589,29767.44532,415
Sun Dec 15 14:44:00 2019,138,1960.153938,19.74128597,11.63371231,63.5,7996.17039,27855.908,29559.06625,416
Sun Dec 15 14:44:05 2019,135.2,1829.192344,18.01480774,13.20616,58.7,8033.731019,25836.49619,30899.47753,416
Sun Dec 15 14:44:09 2019,137.5,1651.7115,20.07150871,11.27714041,64.7,9358.833837,29318.37439,32434.98362,416
Sun Dec 15 14:44:13 2019,136.8,1935.528563,17.73793821,13.48436542,57.7,6815.773936,29952.6097,29486.53195,417
Sun Dec 15 14:44:17 2019,129.6,2002.487375,21.3646295,9.812102258,69.3,9451.116209,28032.28281,34873.00496,418
Sun Dec 15 14:44:21 2019,128.5,1728.944344,20.63077631,10.63557546,66.6,9896.831509,29354.96744,30991.20982,419
Sun Dec 15 14:44:26 2019,128.6,1926.712406,20.35966988,10.65843693,66.6,9740.186653,26870.22291,36297.80123,420
Sun Dec 15 14:44:32 2019,129.2,1826.496594,20.01407855,11.20373518,64.7,8641.259922,29285.48742,32113.13405,420
Sun Dec 15 14:44:37 2019,129.4,2073.703969,19.85762502,11.38945028,63.8,7582.589668,25033.4909,26637.4513,421
Sun Dec 15 14:44:42 2019,129.3,2050.808969,20.08883481,11.21396615,64.9,13174.11028,35269.67543,29499.24914,421
Sun Dec 15 14:44:47 2019,129.9,1964.335656,20.47704726,10.95215627,65.7,10984.85219,26332.94633,28565.66693,421
Sun Dec 15 14:44:51 2019,129.5,1915.545531,20.07609346,11.16744869,65.1,6448.787828,32485.39749,34282.461,421
Sun Dec 15 14:44:55 2019,129.3,1885.052031,19.9268699,11.49458584,63.9,10898.43504,26143.73198,27509.10962,426
Sun Dec 15 14:44:59 2019,129.5,1974.625563,20.03333208,11.08309767,65.3,10391.37797,29198.80063,34418.47215,426
Sun Dec 15 14:45:03 2019,137.1,2058.655531,17.78296025,13.54961762,57.5,5541.564779,27218.51862,30138.04008,426
Sun Dec 15 14:45:08 2019,135,2029.303719,18.5286302,12.74528557,60.1,9309.540306,27788.24658,30688.53322,426
Sun Dec 15 14:45:14 2019,135.3,1948.374,18.62780763,12.67763868,60.3,7338.737499,32949.13399,30865.69378,426
Sun Dec 15 14:45:19 2019,135.9,1580.302688,17.89110486,13.31604062,58,7793.857825,29565.05567,30141.97969,426
Sun Dec 15 14:45:24 2019,137,1964.111281,18.70356773,12.65696169,60.4,6903.975237,29261.73661,30832.01417,426
Sun Dec 15 14:45:29 2019,136.7,2013.554375,18.47209756,12.82828055,59.7,8036.615315,27201.90594,28250.21118,425
Sun Dec 15 14:45:33 2019,136.4,1986.321344,17.5358044,13.93759269,56,7278.953432,22833.55033,24089.0292,425
Sun Dec 15 14:45:37 2019,135.6,1505.044594,19.21607375,12.06115267,62.2,7269.789198,31155.54409,32603.8072,425
Sun Dec 15 14:45:41 2019,111.3,1382.694656,6.079530583,25.22871282,20.6,8341.154916,14250.4976,13215.24874,426
Sun Dec 15 14:45:45 2019,132.5,2048.181313,20.85837775,10.40484436,67.4,11379.84206,31159.51449,31472.09802,426
Sun Dec 15 14:45:50 2019,128.6,1520.213188,21.33806233,10.10812146,68.2,13203.99062,27935.6526,27812.89853,426
Sun Dec 15 14:45:56 2019,119.4,1968.032563,18.7206437,12.5592446,60.6,6652.813535,25231.78644,30781.77455,427
Sun Dec 15 14:46:01 2019,124.7,1441.662531,20.19263863,10.89313955,65.5,10954.41836,30233.74829,30488.2609,427
Sun Dec 15 14:46:06 2019,122.8,2029.932656,18.36706764,13.08465121,58.7,6808.600119,24317.51983,23688.2505,427
Sun Dec 15 14:46:11 2019,132.5,1930.978469,19.65579355,11.60668833,63.6,8355.523358,25871.2848,31016.95579,428
Sun Dec 15 14:46:15 2019,134.7,1806.525688,20.01221183,11.38407573,64.3,9256.256616,27955.01488,30421.97039,428
Sun Dec 15 14:46:19 2019,136.6,2013.350125,19.10794834,11.96834027,62.5,9155.35417,24815.49519,30993.49643,428
Sun Dec 15 14:46:23 2019,128.5,1533.939844,19.4403222,11.6783105,63.3,7691.182437,32764.50047,33343.7914,430
Sun Dec 15 14:46:27 2019,137.5,2052.771531,20.28434607,10.91522307,65.8,9276.600469,36429.28309,33707.65999,431
Sun Dec 15 14:46:32 2019,138.6,1964.015125,20.38053188,10.65332635,66.3,9436.642469,29135.40846,34423.89118,433
Sun Dec 15 14:46:38 2019,132,2009.749125,20.0941158,10.93390849,65.2,8827.589393,32189.15251,32533.32101,431
Sun Dec 15 14:46:43 2019,132.3,1842.04975,17.93053401,13.37006511,58.2,7892.215501,23568.36229,30642.66974,431
Sun Dec 15 14:46:48 2019,134.1,1581.6125,17.97878726,13.47772749,57.7,7405.506133,35545.25474,28525.44185,456
Sun Dec 15 14:46:53 2019,126.6,1996.6995,18.90001039,12.31426586,61.4,8589.650576,31332.29123,30368.60011,456
Sun Dec 15 14:46:57 2019,132.2,1905.12325,20.56739523,10.98972799,65.6,11681.63776,35710.04258,26127.50616,456
Sun Dec 15 14:47:01 2019,132,1674.69875,21.06532881,10.29536001,67.7,12286.28305,32680.83143,30067.80578,456
Sun Dec 15 14:47:05 2019,138.2,1881.927781,18.49928196,12.77105319,60,5988.470022,26522.94079,31530.81984,455
Sun Dec 15 14:47:09 2019,131.6,1673.452969,20.56677265,10.69102263,66.5,9335.236447,30335.19873,31896.14157,455
Sun Dec 15 14:47:13 2019,129.8,1988.504375,19.03491812,12.1657635,62,8188.768294,33609.79227,31122.91297,455
Sun Dec 15 14:47:19 2019,137.2,1938.496469,19.49402828,11.81307969,62.7,7623.008708,26845.73743,30973.75793,455
Sun Dec 15 14:47:24 2019,129.6,1986.481531,20.18827776,10.94469708,65.4,10384.05296,27820.59388,29287.97806,461
Sun Dec 15 14:47:29 2019,138.5,1983.894094,17.83519388,13.6303869,57.3,8005.576655,27320.87043,25838.61724,461
Sun Dec 15 14:47:34 2019,128.6,1955.002781,20.12314291,11.18039392,65,7627.178204,31076.44425,33503.39826,461
Sun Dec 15 14:47:38 2019,128.4,2014.067031,19.77981475,11.37613223,64.4,10190.07367,24291.31662,32170.13416,461
Sun Dec 15 14:47:42 2019,129.8,2015.196656,19.03068619,12.22218923,61.8,6682.404673,35879.34282,32784.9698,461
Sun Dec 15 14:47:46 2019,109.4,1980.305281,10.59909865,20.7453068,35.1,8592.988525,16287.74422,16962.94065,457
Sun Dec 15 14:47:50 2019,138.3,2046.971594,18.22332001,12.99266491,59,8665.752134,23398.48002,26391.80698,457
Sun Dec 15 14:47:54 2019,127.3,1944.192344,20.89348558,10.26295412,67.9,6844.9717,27165.42611,35571.26266,454
Sun Dec 15 14:48:00 2019,134.3,2002.266875,18.27256249,13.00596085,59.3,7803.380728,27780.63841,30931.20174,456
Sun Dec 15 14:48:05 2019,126.4,1552.62525,21.17170322,10.23344671,67.8,12528.58151,33535.8291,28727.26426,455
Sun Dec 15 14:48:10 2019,129.2,2004.762469,19.95034537,11.46900129,64,9899.991797,30162.61196,29080.51619,453
Sun Dec 15 14:48:15 2019,128.9,1934.294813,20.11821113,11.01058967,65.3,9718.646543,27566.02145,33203.66263,459
Sun Dec 15 14:48:19 2019,130.7,1937.619313,19.49586245,11.79096912,62.8,10146.31753,29147.66504,27945.20521,457
Sun Dec 15 14:48:23 2019,122.6,1910.182125,18.23239943,13.07844168,59,9253.265289,30917.90356,27442.57305,460
Sun Dec 15 14:48:27 2019,130.1,1969.743,21.11239313,10.12664759,68.3,8139.283872,27837.69425,34039.50536,458
Sun Dec 15 14:48:31 2019,136.2,2003.89725,20.301096,11.01843872,65.5,10008.3746,30671.72064,31256.96869,459
Sun Dec 15 14:48:35 2019,137.1,2054.545938,18.99424476,12.03877728,62.3,9127.559914,25844.0534,32409.50832,460
Sun Dec 15 14:48:41 2019,121.1,2116.746406,20.41680909,10.77907286,66.3,7350.560273,35100.89768,34739.31127,460
Sun Dec 15 14:48:46 2019,129.4,2039.689781,19.90972587,11.19909843,64.9,11439.91821,30541.03784,32436.0741,462
Sun Dec 15 14:48:51 2019,138.8,2085.499906,19.26718527,11.94361891,62.6,7400.89351,32304.34714,32604.84632,462
Sun Dec 15 14:48:56 2019,121.6,1687.420031,20.55495843,10.61324218,66.7,9864.187307,29410.68216,31322.47537,461
Sun Dec 15 14:49:00 2019,130,1928.302656,19.6182483,11.59138471,63.7,6632.929022,32689.45673,33738.37486,461
Sun Dec 15 14:49:04 2019,129.6,1904.654719,21.00147273,10.19883715,68,9724.076292,31001.39726,32369.43894,461
Sun Dec 15 14:49:08 2019,128.1,2029.672188,18.13813603,12.98849215,59,11203.88258,27576.63502,29395.31597,461
Sun Dec 15 14:49:12 2019,140.7,2088.96875,20.56668533,11.03186388,65.5,11305.22626,31614.85845,26559.48005,461
Sun Dec 15 14:49:17 2019,130.9,2070.031,19.62342024,11.60849475,63.4,11547.87153,24471.57367,30294.08106,470
Sun Dec 15 14:49:22 2019,127.5,2042.337313,20.99659532,9.888466477,68.6,19617.96572,34629.60146,34867.46499,467
Sun Dec 15 14:49:27 2019,129.3,1975.474688,21.78050862,9.016809518,71.6,15963.62894,31762.03453,37018.25111,465
Sun Dec 15 14:49:32 2019,129.2,2005.6115,19.94559793,11.21597277,64.8,9289.738589,32303.13707,34924.5697,468
Sun Dec 15 14:49:37 2019,134.9,1613.427594,18.67549454,12.46338172,60.9,12343.5641,29892.14652,32189.434,467
Sun Dec 15 14:49:41 2019,131,2016.274,21.00117274,10.17198666,68.2,9575.882436,30213.89164,36667.58999,468
Sun Dec 15 14:49:45 2019,130,1961.339594,20.48552197,10.77352445,66.2,10460.17923,32143.57103,32904.41315,468
Sun Dec 15 14:49:49 2019,139.4,1992.874375,20.49602424,10.63270823,66.7,10290.13391,25775.12613,36627.69549,468
Sun Dec 15 14:49:54 2019,128.4,1878.194656,19.3398644,12.01033182,62.4,8824.021133,28354.95454,30370.96753,469
Sun Dec 15 14:49:59 2019,133.9,1891.613,20.54624634,10.62485076,66.7,12448.2358,30079.1594,34342.48726,469
Sun Dec 15 14:50:04 2019,122,2025.870969,18.1654766,13.2343722,58,9569.002698,25623.94314,22664.1069,470
Sun Dec 15 14:50:09 2019,128.1,2049.431031,20.48757893,10.70874885,66.5,9737.522105,30475.29813,33767.40637,470
Sun Dec 15 14:50:14 2019,142.4,2153.059688,20.53934544,10.69613942,66.5,12263.72464,28910.1087,34637.36936,470
Sun Dec 15 14:50:19 2019,140.6,2029.435875,20.94630139,10.23723806,67.9,15216.85462,33239.60129,34837.93389,470
Sun Dec 15 14:50:24 2019,109.4,1481.933281,10.66359643,20.8709648,34.6,12472.64835,15648.03474,16834.61929,470
Sun Dec 15 14:50:28 2019,130.9,1921.433375,19.84585864,11.31301584,64.3,8387.017614,36944.65313,32558.45545,470
Sun Dec 15 14:50:32 2019,130.6,1905.067344,21.43999455,9.777981165,69.3,13206.96849,34433.24465,33625.83704,469
Sun Dec 15 14:50:36 2019,130.6,1906.929625,18.35301414,12.78382364,59.3,15944.4853,24687.48152,25167.48342,469
Sun Dec 15 14:50:41 2019,132.9,2031.510656,18.45194037,12.71993674,60.1,7335.991068,29385.82859,29674.74104,468
Sun Dec 15 14:50:46 2019,123.9,1964.527875,20.6923975,10.54296154,67,10686.27534,28763.78343,34159.58696,468
Sun Dec 15 14:50:51 2019,147.3,2068.364813,20.57837953,10.66606523,66.6,12212.91878,36049.0686,32734.32648,468
Sun Dec 15 14:50:56 2019,134.1,2046.134531,19.78266479,11.30689719,64.6,10005.67401,27768.17317,34737.33344,467
Sun Dec 15 14:51:01 2019,128.8,2013.762625,20.72279382,10.47005209,67.2,9730.413778,33817.79838,34707.40042,468
Sun Dec 15 14:51:06 2019,129,2001.04925,18.68347573,12.5750775,60.6,9118.154825,34042.3774,28978.86768,468
Sun Dec 15 14:51:10 2019,127.5,1937.342844,20.12473932,10.97735176,65.6,8302.489189,31544.25131,35644.63653,468
Sun Dec 15 14:51:14 2019,132.8,1678.315656,20.12413372,11.04563207,65.3,9077.77128,27416.88022,32625.63707,467
Sun Dec 15 14:51:18 2019,131.6,2017.375594,19.49773314,11.69279713,63.4,10008.38191,26949.9133,32892.71719,467
Sun Dec 15 14:51:23 2019,122.4,1901.698656,20.86724179,10.33137823,67.7,9759.549587,32745.64897,35650.55793,467
Sun Dec 15 14:51:28 2019,128.6,2051.389625,19.67912822,11.4594267,64.1,10818.5288,29741.26439,32499.04374,467
Sun Dec 15 14:51:33 2019,132.6,1928.931469,21.00535999,10.47331556,67.2,12586.96767,29595.8279,28324.54358,467
Sun Dec 15 14:51:38 2019,122.4,1316.837281,7.995661512,23.24301995,26.8,12457.09967,17925.04361,14994.80204,467
Sun Dec 15 14:51:43 2019,94.7,1305.057375,1.317749558,29.48195408,6.2,15594.87092,7627.479053,6402.931396,466
Sun Dec 15 14:51:47 2019,90.5,1374.964188,0.635403206,30.31433226,3.4,13488.80668,4248.193848,4076.561948,446
Sun Dec 15 14:51:51 2019,85.8,1389.235563,0.131456748,31.26236211,2,6773.430644,4041.077799,6694.069718,447
Sun Dec 15 14:51:55 2019,99.5,1778.491438,2.11303433,28.84868588,9.2,17134.47512,8312.250028,10167.84266,454
Sun Dec 15 14:51:59 2019,123.9,2022.478531,14.73274623,15.5482568,51.2,18724.60963,44689.49252,26407.20609,450
Sun Dec 15 14:52:04 2019,163.7,1502.645438,18.24763768,12.08881653,62,10488.98362,44318.4388,33190.69049,450
Sun Dec 15 14:52:09 2019,108.1,1952.511594,7.039755433,24.19475456,24.1,8914.413332,14884.69758,15444.1976,449
Sun Dec 15 14:52:14 2019,133.3,1735.389,19.23686776,11.88234327,62.5,9656.018886,36745.60823,32570.73616,450
Sun Dec 15 14:52:19 2019,133.3,2001.686281,18.75396092,12.35580409,61.2,10315.7553,31740.37893,32710.4789,450
Sun Dec 15 14:52:24 2019,133.8,1975.44275,18.31535896,12.92157874,59.5,9307.060762,36850.38476,30692.86093,443
Sun Dec 15 14:52:29 2019,139.2,2036.345188,17.29875488,13.96039868,56.3,8570.862435,22725.88434,30824.28616,442
Sun Dec 15 14:52:33 2019,131.1,1906.341,19.77384141,11.42699639,63.9,9793.907436,28205.17753,30914.98027,442
Sun Dec 15 14:52:37 2019,138.4,1614.721406,17.02480514,14.17638214,55.6,11909.57304,25828.86675,32126.55957,443
Sun Dec 15 14:52:41 2019,139,2094.564031,19.06644289,12.50893017,60.8,12844.59498,34411.36343,26106.64112,444
Sun Dec 15 14:52:46 2019,129.2,2020.864219,20.46664436,10.86362668,66,10198.52158,31813.34226,30975.45098,444
Sun Dec 15 14:52:51 2019,135.2,1860.803156,18.08011708,13.3056037,58.3,8778.135665,32035.8298,29885.63484,444
Sun Dec 15 14:52:56 2019,129.1,1890.01475,18.72105414,12.50353491,60.7,8089.820353,23998.21518,30552.14976,444
Sun Dec 15 14:53:01 2019,129.2,1971.765625,20.64755849,10.54205959,67,9830.446095,28378.20642,35976.32001,443
Sun Dec 15 14:53:06 2019,129.8,1478.985219,19.28846097,11.82524404,62.8,10679.91825,31138.56935,32808.19983,444
Sun Dec 15 14:53:16 2019,129.6,1397.939406,18.80072488,12.4510405,60.9,9774.140994,25414.76508,31569.2496,438
Sun Dec 15 14:53:20 2019,130.3,1663.679813,17.61235113,13.55357776,57.3,8944.874655,34888.90446,30943.03701,441
Sun Dec 15 14:53:24 2019,136.6,2025.65075,19.74332701,11.4370099,64.2,7648.774246,32955.53223,35118.77766,439
Sun Dec 15 14:53:29 2019,138.7,2010.766594,18.24227168,13.07435831,59.1,9021.575004,35886.20464,28926.19621,440
Sun Dec 15 14:53:33 2019,138.6,2010.746563,18.76391379,12.43218834,61.1,12797.33975,24818.61104,32871.17337,452
Sun Dec 15 14:53:38 2019,139.8,1632.068906,19.76185525,11.34255697,64,9934.576178,25327.59881,32542.35005,452
Sun Dec 15 14:53:43 2019,138.3,1875.743469,18.79815167,12.58626505,60.5,12341.15689,24574.4427,26293.91954,453
Sun Dec 15 14:53:48 2019,134.9,2021.192813,20.07531228,11.27804533,64.6,14149.6393,32793.26638,29125.55206,451
Sun Dec 15 14:53:53 2019,129.2,2001.434031,20.4916829,10.84600397,66,11916.11431,30341.78913,31163.21875,452
Sun Dec 15 14:53:57 2019,129.6,2087.406656,21.69777216,9.494144669,70.3,10066.47118,27859.22861,36958.02736,452
Sun Dec 15 14:54:01 2019,148.8,1941.680906,19.23580294,11.84584574,62.9,12245.17127,34540.44084,33413.32018,452
Sun Dec 15 14:54:05 2019,131.5,2021.052406,20.71044519,10.45015764,67.3,11463.52839,27785.54027,35902.97346,453
Sun Dec 15 14:54:10 2019,123.7,1890.759938,21.0692588,10.2327357,67.9,14717.31794,35083.2131,33099.47933,453
Sun Dec 15 14:54:14 2019,139.2,1956.068344,18.57639561,12.38750994,61.2,11600.14345,27687.35074,34290.37073,453
Sun Dec 15 14:54:19 2019,129.8,1913.294313,21.1247795,9.99565602,68.7,9765.830322,34933.70194,36427.17746,454
Sun Dec 15 14:54:24 2019,139,2077.90575,20.19770533,10.5735976,65.7,15633.10615,27525.80948,32025.99997,453
Sun Dec 15 14:54:29 2019,128.3,1966.234188,19.65735782,11.70318545,63.4,9332.203866,27608.2021,30243.47442,452
Sun Dec 15 14:54:34 2019,148.4,1998.425938,20.76076595,10.53508025,67,11300.14639,26808.45031,33612.58476,451
Sun Dec 15 14:54:38 2019,132,1957.718625,19.35453879,11.79234663,63.1,10216.86965,27882.02396,33118.60472,453
Sun Dec 15 14:54:42 2019,135.7,1917.079438,19.08346846,12.20870906,61.8,7562.971398,26214.12986,33254.74713,453
Sun Dec 15 14:54:46 2019,137.8,2105.647281,18.91502262,12.42256891,60.9,10129.63972,30310.53258,29631.34451,453
Sun Dec 15 14:54:51 2019,135.8,1979.339969,18.71810548,12.55093875,60.7,11638.27596,29303.04688,31682.29794,453
Sun Dec 15 14:54:55 2019,136.1,1949.5235,19.11248541,12.47874159,60.9,13156.2355,28219.09418,26196.10661,452
Sun Dec 15 14:55:00 2019,136.4,2002.194969,18.43101123,12.97178329,59.3,9249.564622,22503.80277,29881.49228,453
Sun Dec 15 14:55:05 2019,133.9,1907.774875,17.94489796,13.43125874,57.9,9198.81631,30057.31245,28636.25042,453
Sun Dec 15 14:55:10 2019,134.9,2019.746656,17.74298572,13.42617191,57.9,9082.145541,26459.2299,32113.76654,453
Sun Dec 15 14:55:15 2019,135.7,1928.615156,18.27065473,13.11955179,58.8,10254.63012,24538.31943,29110.68195,453
Sun Dec 15 14:55:20 2019,136.2,1959.224656,17.01976862,14.11233086,54.7,9680.103532,25870.90976,23903.05408,453
Sun Dec 15 14:55:24 2019,122.6,1378.881563,15.23991299,15.91913595,50.1,8419.443305,22761.02916,26296.39683,454
Sun Dec 15 14:55:28 2019,106.4,1903.272813,10.34922235,20.99302383,34.3,6959.858115,18628.35677,19882.63091,454
Sun Dec 15 14:55:33 2019,138.3,1996.899844,19.82160072,11.32036887,64.5,9426.337264,30675.52171,34319.70669,455
Sun Dec 15 14:55:37 2019,139.2,1966.96325,18.81244694,12.42152249,61.1,9278.161517,29178.40466,30541.07149,455
Sun Dec 15 14:55:42 2019,139.8,1415.835688,19.50344129,11.65234705,62.9,10528.41329,28460.46129,31623.40898,455
Sun Dec 15 14:55:47 2019,122,2099.158375,20.60563132,10.51719254,66.9,7956.416691,30221.07053,32459.79161,456
Sun Dec 15 14:55:52 2019,136.9,2004.750406,18.9512716,12.29610349,61.5,8710.262097,29170.35174,33068.29487,456
Sun Dec 15 14:55:57 2019,131.1,1992.029188,20.31857362,10.85432378,66,9251.039912,27269.92221,34554.49697,456
Sun Dec 15 14:56:02 2019,130.7,2032.476156,20.47972683,10.90946825,65.8,15582.99674,30161.78201,28963.34599,455
Sun Dec 15 14:56:06 2019,131.7,2020.700125,18.05881492,13.37067939,58.1,10485.7478,29686.90022,27731.07628,455
Sun Dec 15 14:56:10 2019,133.7,1957.91875,18.22972077,13.07339751,59.1,7186.229939,35312.53697,31661.96722,455
Sun Dec 15 14:56:15 2019,139,1917.279688,20.7370781,10.38923474,67.3,11009.61838,31839.21838,33357.79482,455
Sun Dec 15 14:56:19 2019,136.4,2099.851625,19.38529882,11.80207569,63,10808.58825,25507.62558,33623.98704,455
Sun Dec 15 14:56:24 2019,133.5,1943.086813,19.75541566,11.51192341,63.7,12102.39388,28906.43578,31317.44197,455
Sun Dec 15 14:56:29 2019,133.7,1533.439125,19.32609636,11.71272635,63.3,8923.049757,30936.43668,35270.71315,455
Sun Dec 15 14:56:34 2019,133.4,2002.92,20.40143045,10.93688968,65.7,9145.597099,27293.47223,33040.91936,455
Sun Dec 15 14:56:39 2019,137.5,2035.628219,19.71819462,11.3270987,64.6,9821.12501,29826.85217,35643.8566,454
Sun Dec 15 14:56:44 2019,138.3,1949.655688,20.5296079,10.74540076,66.3,9121.355491,27927.4708,34288.57577,454
Sun Dec 15 14:56:48 2019,128.6,1989.922375,19.33320047,11.75078981,63.2,9866.137358,28015.01201,33810.59206,453
Sun Dec 15 14:56:52 2019,128.4,1951.906938,18.67663923,12.57039347,60.7,7338.694559,24994.21757,32624.10311,452
Sun Dec 15 14:56:57 2019,134.7,1975.086219,21.54926876,9.61099334,69.8,10189.40571,28116.05055,36153.93754,452
Sun Dec 15 14:57:01 2019,133.7,2025.130094,19.08299863,12.25060359,61.7,12179.04234,32489.04857,30477.05793,452
Sun Dec 15 14:57:06 2019,132,2003.813281,21.24476174,10.22591379,68,13398.04198,31324.22745,29318.78929,452
Sun Dec 15 14:57:11 2019,137.5,1907.698875,18.44902134,12.68309034,60.3,8114.20185,26442.61832,33016.36702,451
Sun Dec 15 14:57:16 2019,130,1907.75075,21.26681216,9.883664821,68.2,12768.70051,37534.82724,28060.87742,450
Sun Dec 15 14:57:21 2019,130.3,1647.313625,18.6078275,12.37976571,61.1,11649.86271,35060.01338,36156.82577,445
Sun Dec 15 14:57:26 2019,138.1,1963.818719,19.9357131,11.36190759,64.4,7195.417958,28777.36437,34155.81692,446
Sun Dec 15 14:57:30 2019,137.7,1455.922,17.71497939,13.52412975,57.7,7531.604166,22453.90065,31564.25288,447
Sun Dec 15 14:57:34 2019,129,1848.614563,19.98999764,11.21402076,64.9,8254.520008,31592.29039,34137.76518,449
Sun Dec 15 14:57:39 2019,107.1,1356.154656,7.101966768,24.14620024,23.8,8289.684308,15344.43444,14550.75679,448
Sun Dec 15 14:57:43 2019,132.9,1999.988063,19.39987718,11.74002938,63.1,7995.978212,26574.17601,32781.79321,448
Sun Dec 15 14:57:47 2019,122.4,1977.581563,21.13328552,10.10044944,68.4,7390.198693,27105.18538,34651.91792,449
Sun Dec 15 14:57:52 2019,137.2,2015.264625,19.39728046,11.83768625,62.9,8015.793502,31781.42689,31684.50902,449
Sun Dec 15 14:57:57 2019,127.8,1975.314563,21.20976922,9.905069888,69,8838.023723,30179.73004,37395.94538,449
Sun Dec 15 14:58:02 2019,129.8,1980.858063,19.82454485,11.33054859,64.4,8060.585156,32962.34335,32668.50863,448
Sun Dec 15 14:58:07 2019,130,1526.445688,19.00314899,12.3262082,61.4,10148.91085,30432.443,29955.21106,447
Sun Dec 15 14:58:11 2019,130.5,1402.325375,20.65290754,10.8353575,66.1,12172.97724,29347.19056,28011.77812,447
Sun Dec 15 14:58:15 2019,136.8,2027.461125,20.22889285,11.13361764,65.2,8515.659915,29696.02452,31593.3264,447
